Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
7,3/26/2010,23.33,2.717,NA,NA,NA,NA,NA,189.7195417,9.014,FALSE
7,4/2/2010,38.26,2.725,NA,NA,NA,NA,NA,189.7048215,8.963,FALSE
7,4/9/2010,33.79,2.75,NA,NA,NA,NA,NA,189.6901012,8.963,FALSE
7,4/16/2010,41.89,2.765,NA,NA,NA,NA,NA,189.6628845,8.963,FALSE
7,4/23/2010,43.07,2.776,NA,NA,NA,NA,NA,189.6190057,8.963,FALSE
7,4/30/2010,38.99,2.766,NA,NA,NA,NA,NA,189.575127,8.963,FALSE
7,5/7/2010,40.07,2.771,NA,NA,NA,NA,NA,189.5312483,8.963,FALSE
7,5/14/2010,41.41,2.788,NA,NA,NA,NA,NA,189.4904116,8.963,FALSE
7,5/21/2010,46.6,2.776,NA,NA,NA,NA,NA,189.467827,8.963,FALSE
7,5/28/2010,54.24,2.737,NA,NA,NA,NA,NA,189.4452425,8.963,FALSE
7,6/4/2010,53.63,2.7,NA,NA,NA,NA,NA,189.422658,8.963,FALSE
7,6/11/2010,63.59,2.684,NA,NA,NA,NA,NA,189.4000734,8.963,FALSE
7,6/18/2010,52.7,2.674,NA,NA,NA,NA,NA,189.4185259,8.963,FALSE
7,6/25/2010,59.94,2.715,NA,NA,NA,NA,NA,189.4533931,8.963,FALSE
7,7/2/2010,61.31,2.728,NA,NA,NA,NA,NA,189.4882603,9.017,FALSE
7,7/9/2010,58,2.711,NA,NA,NA,NA,NA,189.5231276,9.017,FALSE
7,7/16/2010,62.19,2.699,NA,NA,NA,NA,NA,189.6125456,9.017,FALSE
7,7/23/2010,64.64,2.691,NA,NA,NA,NA,NA,189.774698,9.017,FALSE
7,7/30/2010,66.07,2.69,NA,NA,NA,NA,NA,189.9368504,9.017,FALSE
7,8/6/2010,61.7,2.69,NA,NA,NA,NA,NA,190.0990028,9.017,FALSE
7,8/13/2010,60.13,2.723,NA,NA,NA,NA,NA,190.2611552,9.017,FALSE
7,8/20/2010,59.59,2.732,NA,NA,NA,NA,NA,190.2948237,9.017,FALSE
7,8/27/2010,57.57,2.731,NA,NA,NA,NA,NA,190.3284922,9.017,FALSE
7,9/3/2010,49.84,2.773,NA,NA,NA,NA,NA,190.3621607,9.017,FALSE
7,9/10/2010,48.5,2.78,NA,NA,NA,NA,NA,190.3958293,9.017,TRUE
7,9/17/2010,48.56,2.8,NA,NA,NA,NA,NA,190.4688287,9.017,FALSE
7,9/24/2010,47.55,2.793,NA,NA,NA,NA,NA,190.5713264,9.017,FALSE
7,10/1/2010,49.99,2.759,NA,NA,NA,NA,NA,190.6738241,9.137,FALSE
7,10/8/2010,44.13,2.745,NA,NA,NA,NA,NA,190.7763218,9.137,FALSE
7,10/15/2010,35.86,2.762,NA,NA,NA,NA,NA,190.8623087,9.137,FALSE
7,10/22/2010,36.84,2.762,NA,NA,NA,NA,NA,190.9070184,9.137,FALSE
7,10/29/2010,34.78,2.748,NA,NA,NA,NA,NA,190.951728,9.137,FALSE
7,11/5/2010,49.44,2.729,NA,NA,NA,NA,NA,190.9964377,9.137,FALSE
7,11/12/2010,22.12,2.737,NA,NA,NA,NA,NA,191.0411474,9.137,FALSE
7,11/19/2010,25.56,2.758,NA,NA,NA,NA,NA,191.0312172,9.137,FALSE
7,11/26/2010,17.95,2.742,NA,NA,NA,NA,NA,191.0121805,9.137,TRUE
7,12/3/2010,21.88,2.712,NA,NA,NA,NA,NA,190.9931437,9.137,FALSE
7,12/10/2010,24.24,2.728,NA,NA,NA,NA,NA,190.9741069,9.137,FALSE
7,12/17/2010,20.74,2.778,NA,NA,NA,NA,NA,191.0303376,9.137,FALSE
7,12/24/2010,26.04,2.781,NA,NA,NA,NA,NA,191.1430189,9.137,FALSE
7,12/31/2010,13.76,2.829,NA,NA,NA,NA,NA,191.2557002,9.137,TRUE
8,2/5/2010,34.14,2.572,NA,NA,NA,NA,NA,214.4714512,6.299,FALSE
8,2/12/2010,33.34,2.548,NA,NA,NA,NA,NA,214.6214189,6.299,TRUE
8,2/19/2010,39.1,2.514,NA,NA,NA,NA,NA,214.6664878,6.299,FALSE
8,2/26/2010,37.91,2.561,NA,NA,NA,NA,NA,214.6940735,6.299,FALSE
8,3/5/2010,45.64,2.625,NA,NA,NA,NA,NA,214.7216592,6.299,FALSE
8,3/12/2010,49.76,2.667,NA,NA,NA,NA,NA,214.7492449,6.299,FALSE
8,3/19/2010,47.26,2.72,NA,NA,NA,NA,NA,214.5764954,6.299,FALSE
8,3/26/2010,46.51,2.732,NA,NA,NA,NA,NA,214.3703567,6.299,FALSE
8,4/2/2010,60.18,2.719,NA,NA,NA,NA,NA,214.164218,6.29,FALSE
8,4/9/2010,59.25,2.77,NA,NA,NA,NA,NA,213.9580793,6.29,FALSE
8,4/16/2010,62.66,2.808,NA,NA,NA,NA,NA,213.8186357,6.29,FALSE
8,4/23/2010,56.1,2.795,NA,NA,NA,NA,NA,213.768119,6.29,FALSE
8,4/30/2010,61.01,2.78,NA,NA,NA,NA,NA,213.7176024,6.29,FALSE
8,5/7/2010,62.68,2.835,NA,NA,NA,NA,NA,213.6670857,6.29,FALSE
8,5/14/2010,61.35,2.854,NA,NA,NA,NA,NA,213.6655355,6.29,FALSE
8,5/21/2010,66.03,2.826,NA,NA,NA,NA,NA,213.9577839,6.29,FALSE
8,5/28/2010,74.71,2.759,NA,NA,NA,NA,NA,214.2500323,6.29,FALSE
8,6/4/2010,75.71,2.705,NA,NA,NA,NA,NA,214.5422806,6.29,FALSE
8,6/11/2010,82.21,2.668,NA,NA,NA,NA,NA,214.834529,6.29,FALSE
8,6/18/2010,78.79,2.637,NA,NA,NA,NA,NA,214.8324452,6.29,FALSE
8,6/25/2010,81.78,2.653,NA,NA,NA,NA,NA,214.7126286,6.29,FALSE
8,7/2/2010,74.78,2.669,NA,NA,NA,NA,NA,214.5928119,6.315,FALSE
8,7/9/2010,72.49,2.642,NA,NA,NA,NA,NA,214.4729952,6.315,FALSE
8,7/16/2010,77.49,2.623,NA,NA,NA,NA,NA,214.4640599,6.315,FALSE
8,7/23/2010,78.29,2.608,NA,NA,NA,NA,NA,214.6029664,6.315,FALSE
8,7/30/2010,76.02,2.64,NA,NA,NA,NA,NA,214.7418728,6.315,FALSE
8,8/6/2010,80.37,2.627,NA,NA,NA,NA,NA,214.8807793,6.315,FALSE
8,8/13/2010,80.11,2.692,NA,NA,NA,NA,NA,215.0196857,6.315,FALSE
8,8/20/2010,79.36,2.664,NA,NA,NA,NA,NA,214.9779825,6.315,FALSE
8,8/27/2010,74.92,2.619,NA,NA,NA,NA,NA,214.9362793,6.315,FALSE
8,9/3/2010,76.14,2.577,NA,NA,NA,NA,NA,214.894576,6.315,FALSE
8,9/10/2010,74.34,2.565,NA,NA,NA,NA,NA,214.8528728,6.315,TRUE
8,9/17/2010,75.32,2.582,NA,NA,NA,NA,NA,214.8785562,6.315,FALSE
8,9/24/2010,72.21,2.624,NA,NA,NA,NA,NA,214.9547795,6.315,FALSE
8,10/1/2010,68.7,2.603,NA,NA,NA,NA,NA,215.0310029,6.433,FALSE
8,10/8/2010,62.94,2.633,NA,NA,NA,NA,NA,215.1072262,6.433,FALSE
8,10/15/2010,62.59,2.72,NA,NA,NA,NA,NA,215.1757,6.433,FALSE
8,10/22/2010,62.86,2.725,NA,NA,NA,NA,NA,215.2248,6.433,FALSE
8,10/29/2010,57.93,2.716,NA,NA,NA,NA,NA,215.2739,6.433,FALSE
8,11/5/2010,55.76,2.689,NA,NA,NA,NA,NA,215.323,6.433,FALSE
8,11/12/2010,54.89,2.728,NA,NA,NA,NA,NA,215.3721,6.433,FALSE
8,11/19/2010,43.86,2.771,NA,NA,NA,NA,NA,215.2538714,6.433,FALSE
8,11/26/2010,51.07,2.735,NA,NA,NA,NA,NA,215.1077548,6.433,TRUE
8,12/3/2010,42.85,2.708,NA,NA,NA,NA,NA,214.9616381,6.433,FALSE
8,12/10/2010,42.47,2.843,NA,NA,NA,NA,NA,214.8155214,6.433,FALSE
8,12/17/2010,45.03,2.869,NA,NA,NA,NA,NA,214.7510843,6.433,FALSE
8,12/24/2010,45.67,2.886,NA,NA,NA,NA,NA,214.7479069,6.433,FALSE
8,12/31/2010,41.47,2.943,NA,NA,NA,NA,NA,214.7447295,6.433,TRUE
9,2/5/2010,38.01,2.572,NA,NA,NA,NA,NA,214.6554591,6.415,FALSE
9,2/12/2010,37.08,2.548,NA,NA,NA,NA,NA,214.8056534,6.415,TRUE
9,2/19/2010,43.06,2.514,NA,NA,NA,NA,NA,214.8506185,6.415,FALSE
9,2/26/2010,43.83,2.561,NA,NA,NA,NA,NA,214.8780453,6.415,FALSE
9,3/5/2010,48.43,2.625,NA,NA,NA,NA,NA,214.9054721,6.415,FALSE
9,3/12/2010,55.76,2.667,NA,NA,NA,NA,NA,214.932899,6.415,FALSE
9,3/19/2010,53.15,2.72,NA,NA,NA,NA,NA,214.7597274,6.415,FALSE
9,3/26/2010,51.8,2.732,NA,NA,NA,NA,NA,214.5531227,6.415,FALSE
9,4/2/2010,65.21,2.719,NA,NA,NA,NA,NA,214.3465181,6.384,FALSE
9,4/9/2010,64.95,2.77,NA,NA,NA,NA,NA,214.1399135,6.384,FALSE
9,4/16/2010,66.09,2.808,NA,NA,NA,NA,NA,214.0001817,6.384,FALSE
9,4/23/2010,61.26,2.795,NA,NA,NA,NA,NA,213.9496138,6.384,FALSE
9,4/30/2010,66.07,2.78,NA,NA,NA,NA,NA,213.8990459,6.384,FALSE
9,5/7/2010,68.58,2.835,NA,NA,NA,NA,NA,213.848478,6.384,FALSE
9,5/14/2010,70.53,2.854,NA,NA,NA,NA,NA,213.8469819,6.384,FALSE
9,5/21/2010,71.5,2.826,NA,NA,NA,NA,NA,214.1399162,6.384,FALSE
9,5/28/2010,77.12,2.759,NA,NA,NA,NA,NA,214.4328505,6.384,FALSE
9,6/4/2010,79.65,2.705,NA,NA,NA,NA,NA,214.7257848,6.384,FALSE
9,6/11/2010,83.75,2.668,NA,NA,NA,NA,NA,215.0187191,6.384,FALSE
9,6/18/2010,82.99,2.637,NA,NA,NA,NA,NA,215.0166484,6.384,FALSE
9,6/25/2010,85.02,2.653,NA,NA,NA,NA,NA,214.8965756,6.384,FALSE
9,7/2/2010,78.55,2.669,NA,NA,NA,NA,NA,214.7765028,6.442,FALSE
9,7/9/2010,78.51,2.642,NA,NA,NA,NA,NA,214.6564301,6.442,FALSE
9,7/16/2010,82.93,2.623,NA,NA,NA,NA,NA,214.6474453,6.442,FALSE
9,7/23/2010,84.49,2.608,NA,NA,NA,NA,NA,214.7865779,6.442,FALSE
9,7/30/2010,79.83,2.64,NA,NA,NA,NA,NA,214.9257105,6.442,FALSE
9,8/6/2010,87.09,2.627,NA,NA,NA,NA,NA,215.064843,6.442,FALSE
9,8/13/2010,86.85,2.692,NA,NA,NA,NA,NA,215.2039756,6.442,FALSE
9,8/20/2010,86.3,2.664,NA,NA,NA,NA,NA,215.1619646,6.442,FALSE
9,8/27/2010,84.01,2.619,NA,NA,NA,NA,NA,215.1199536,6.442,FALSE
9,9/3/2010,82.47,2.577,NA,NA,NA,NA,NA,215.0779426,6.442,FALSE
9,9/10/2010,77.7,2.565,NA,NA,NA,NA,NA,215.0359315,6.442,TRUE
9,9/17/2010,81.19,2.582,NA,NA,NA,NA,NA,215.0615285,6.442,FALSE
9,9/24/2010,77.15,2.624,NA,NA,NA,NA,NA,215.1378313,6.442,FALSE
9,10/1/2010,69.08,2.603,NA,NA,NA,NA,NA,215.2141341,6.56,FALSE
9,10/8/2010,65.35,2.633,NA,NA,NA,NA,NA,215.290437,6.56,FALSE
9,10/15/2010,67.36,2.72,NA,NA,NA,NA,NA,215.3589917,6.56,FALSE
9,10/22/2010,69.99,2.725,NA,NA,NA,NA,NA,215.4081762,6.56,FALSE
9,10/29/2010,64.43,2.716,NA,NA,NA,NA,NA,215.4573607,6.56,FALSE
9,11/5/2010,58.69,2.689,NA,NA,NA,NA,NA,215.5065452,6.56,FALSE
9,11/12/2010,61.59,2.728,NA,NA,NA,NA,NA,215.5557297,6.56,FALSE
9,11/19/2010,49.96,2.771,NA,NA,NA,NA,NA,215.4372854,6.56,FALSE
9,11/26/2010,60.18,2.735,NA,NA,NA,NA,NA,215.2909028,6.56,TRUE
9,12/3/2010,49.89,2.708,NA,NA,NA,NA,NA,215.1445203,6.56,FALSE
9,12/10/2010,46.1,2.843,NA,NA,NA,NA,NA,214.9981378,6.56,FALSE
9,12/17/2010,49.7,2.869,NA,NA,NA,NA,NA,214.9334937,6.56,FALSE
9,12/24/2010,50.93,2.886,NA,NA,NA,NA,NA,214.9301534,6.56,FALSE
9,12/31/2010,45.92,2.943,NA,NA,NA,NA,NA,214.9268131,6.56,TRUE
10,2/5/2010,54.34,2.962,NA,NA,NA,NA,NA,126.4420645,9.765,FALSE
10,2/12/2010,49.96,2.828,NA,NA,NA,NA,NA,126.4962581,9.765,TRUE
10,2/19/2010,58.22,2.915,NA,NA,NA,NA,NA,126.5262857,9.765,FALSE
10,2/26/2010,52.77,2.825,NA,NA,NA,NA,NA,126.5522857,9.765,FALSE
10,3/5/2010,55.92,2.877,NA,NA,NA,NA,NA,126.5782857,9.765,FALSE
10,3/12/2010,52.33,3.034,NA,NA,NA,NA,NA,126.6042857,9.765,FALSE
10,3/19/2010,61.46,3.054,NA,NA,NA,NA,NA,126.6066452,9.765,FALSE
10,3/26/2010,60.05,2.98,NA,NA,NA,NA,NA,126.6050645,9.765,FALSE
10,4/2/2010,63.66,3.086,NA,NA,NA,NA,NA,126.6034839,9.524,FALSE
10,4/9/2010,65.29,3.004,NA,NA,NA,NA,NA,126.6019032,9.524,FALSE
10,4/16/2010,69.74,3.109,NA,NA,NA,NA,NA,126.5621,9.524,FALSE
10,4/23/2010,66.42,3.05,NA,NA,NA,NA,NA,126.4713333,9.524,FALSE
10,4/30/2010,69.76,3.105,NA,NA,NA,NA,NA,126.3805667,9.524,FALSE
10,5/7/2010,71.06,3.127,NA,NA,NA,NA,NA,126.2898,9.524,FALSE
10,5/14/2010,73.88,3.145,NA,NA,NA,NA,NA,126.2085484,9.524,FALSE
10,5/21/2010,78.32,3.12,NA,NA,NA,NA,NA,126.1843871,9.524,FALSE
10,5/28/2010,76.67,3.058,NA,NA,NA,NA,NA,126.1602258,9.524,FALSE
10,6/4/2010,82.82,2.941,NA,NA,NA,NA,NA,126.1360645,9.524,FALSE
10,6/11/2010,89.67,3.057,NA,NA,NA,NA,NA,126.1119032,9.524,FALSE
10,6/18/2010,83.49,2.935,NA,NA,NA,NA,NA,126.114,9.524,FALSE
10,6/25/2010,90.32,3.084,NA,NA,NA,NA,NA,126.1266,9.524,FALSE
10,7/2/2010,92.89,2.978,NA,NA,NA,NA,NA,126.1392,9.199,FALSE
10,7/9/2010,91.03,3.1,NA,NA,NA,NA,NA,126.1518,9.199,FALSE
10,7/16/2010,91.8,2.971,NA,NA,NA,NA,NA,126.1498065,9.199,FALSE
10,7/23/2010,88.44,3.112,NA,NA,NA,NA,NA,126.1283548,9.199,FALSE
10,7/30/2010,85.03,3.017,NA,NA,NA,NA,NA,126.1069032,9.199,FALSE
10,8/6/2010,86.13,3.123,NA,NA,NA,NA,NA,126.0854516,9.199,FALSE
10,8/13/2010,88.37,3.049,NA,NA,NA,NA,NA,126.064,9.199,FALSE
10,8/20/2010,89.88,3.041,NA,NA,NA,NA,NA,126.0766452,9.199,FALSE
10,8/27/2010,84.99,3.022,NA,NA,NA,NA,NA,126.0892903,9.199,FALSE
10,9/3/2010,83.8,3.087,NA,NA,NA,NA,NA,126.1019355,9.199,FALSE
10,9/10/2010,84.04,2.961,NA,NA,NA,NA,NA,126.1145806,9.199,TRUE
10,9/17/2010,85.52,3.028,NA,NA,NA,NA,NA,126.1454667,9.199,FALSE
10,9/24/2010,85.75,2.939,NA,NA,NA,NA,NA,126.1900333,9.199,FALSE
10,10/1/2010,86.01,3.001,NA,NA,NA,NA,NA,126.2346,9.003,FALSE
10,10/8/2010,77.04,2.924,NA,NA,NA,NA,NA,126.2791667,9.003,FALSE
10,10/15/2010,75.48,3.08,NA,NA,NA,NA,NA,126.3266774,9.003,FALSE
10,10/22/2010,68.12,3.014,NA,NA,NA,NA,NA,126.3815484,9.003,FALSE
10,10/29/2010,68.76,3.13,NA,NA,NA,NA,NA,126.4364194,9.003,FALSE
10,11/5/2010,71.04,3.009,NA,NA,NA,NA,NA,126.4912903,9.003,FALSE
10,11/12/2010,61.24,3.13,NA,NA,NA,NA,NA,126.5461613,9.003,FALSE
10,11/19/2010,58.83,3.047,NA,NA,NA,NA,NA,126.6072,9.003,FALSE
10,11/26/2010,55.33,3.162,NA,NA,NA,NA,NA,126.6692667,9.003,TRUE
10,12/3/2010,51.17,3.041,NA,NA,NA,NA,NA,126.7313333,9.003,FALSE
10,12/10/2010,60.51,3.091,NA,NA,NA,NA,NA,126.7934,9.003,FALSE
10,12/17/2010,59.15,3.125,NA,NA,NA,NA,NA,126.8794839,9.003,FALSE
10,12/24/2010,57.06,3.236,NA,NA,NA,NA,NA,126.9835806,9.003,FALSE
10,12/31/2010,49.67,3.148,NA,NA,NA,NA,NA,127.0876774,9.003,TRUE
11,2/5/2010,46.04,2.572,NA,NA,NA,NA,NA,214.4248812,7.368,FALSE
11,2/12/2010,48.01,2.548,NA,NA,NA,NA,NA,214.5747916,7.368,TRUE
11,2/19/2010,48.3,2.514,NA,NA,NA,NA,NA,214.6198868,7.368,FALSE
11,2/26/2010,52.79,2.561,NA,NA,NA,NA,NA,214.6475127,7.368,FALSE
11,3/5/2010,53.96,2.625,NA,NA,NA,NA,NA,214.6751386,7.368,FALSE
11,3/12/2010,64.1,2.667,NA,NA,NA,NA,NA,214.7027646,7.368,FALSE
11,3/19/2010,61.51,2.72,NA,NA,NA,NA,NA,214.5301219,7.368,FALSE
11,3/26/2010,58.09,2.732,NA,NA,NA,NA,NA,214.3241011,7.368,FALSE
11,4/2/2010,66.16,2.719,NA,NA,NA,NA,NA,214.1180803,7.343,FALSE
11,4/9/2010,69.57,2.77,NA,NA,NA,NA,NA,213.9120595,7.343,FALSE
11,4/16/2010,67.81,2.808,NA,NA,NA,NA,NA,213.7726889,7.343,FALSE
11,4/23/2010,68.37,2.795,NA,NA,NA,NA,NA,213.7221852,7.343,FALSE
11,4/30/2010,71.13,2.78,NA,NA,NA,NA,NA,213.6716815,7.343,FALSE
11,5/7/2010,75.57,2.835,NA,NA,NA,NA,NA,213.6211778,7.343,FALSE
11,5/14/2010,77.64,2.854,NA,NA,NA,NA,NA,213.6196139,7.343,FALSE
11,5/21/2010,76.97,2.826,NA,NA,NA,NA,NA,213.9116886,7.343,FALSE
11,5/28/2010,79.69,2.759,NA,NA,NA,NA,NA,214.2037634,7.343,FALSE
11,6/4/2010,79.66,2.705,NA,NA,NA,NA,NA,214.4958382,7.343,FALSE
11,6/11/2010,82.81,2.668,NA,NA,NA,NA,NA,214.787913,7.343,FALSE
11,6/18/2010,84.13,2.637,NA,NA,NA,NA,NA,214.7858259,7.343,FALSE
11,6/25/2010,84.5,2.653,NA,NA,NA,NA,NA,214.6660741,7.343,FALSE
11,7/2/2010,83.09,2.669,NA,NA,NA,NA,NA,214.5463222,7.346,FALSE
11,7/9/2010,83.01,2.642,NA,NA,NA,NA,NA,214.4265704,7.346,FALSE
11,7/16/2010,84.9,2.623,NA,NA,NA,NA,NA,214.4176476,7.346,FALSE
11,7/23/2010,84.57,2.608,NA,NA,NA,NA,NA,214.5564968,7.346,FALSE
11,7/30/2010,83.26,2.64,NA,NA,NA,NA,NA,214.695346,7.346,FALSE
11,8/6/2010,86.54,2.627,NA,NA,NA,NA,NA,214.8341952,7.346,FALSE
11,8/13/2010,87.73,2.692,NA,NA,NA,NA,NA,214.9730444,7.346,FALSE
11,8/20/2010,88.93,2.664,NA,NA,NA,NA,NA,214.9314191,7.346,FALSE
11,8/27/2010,87.7,2.619,NA,NA,NA,NA,NA,214.8897938,7.346,FALSE
11,9/3/2010,84.94,2.577,NA,NA,NA,NA,NA,214.8481685,7.346,FALSE
11,9/10/2010,81.93,2.565,NA,NA,NA,NA,NA,214.8065431,7.346,TRUE
11,9/17/2010,83.04,2.582,NA,NA,NA,NA,NA,214.8322484,7.346,FALSE
11,9/24/2010,77.36,2.624,NA,NA,NA,NA,NA,214.9084516,7.346,FALSE
11,10/1/2010,75.11,2.603,NA,NA,NA,NA,NA,214.9846548,7.564,FALSE
11,10/8/2010,68.71,2.633,NA,NA,NA,NA,NA,215.060858,7.564,FALSE
11,10/15/2010,71.46,2.72,NA,NA,NA,NA,NA,215.1293114,7.564,FALSE
11,10/22/2010,72.6,2.725,NA,NA,NA,NA,NA,215.17839,7.564,FALSE
11,10/29/2010,74.21,2.716,NA,NA,NA,NA,NA,215.2274686,7.564,FALSE
11,11/5/2010,64.41,2.689,NA,NA,NA,NA,NA,215.2765472,7.564,FALSE
11,11/12/2010,63.74,2.728,NA,NA,NA,NA,NA,215.3256258,7.564,FALSE
11,11/19/2010,58.63,2.771,NA,NA,NA,NA,NA,215.2074519,7.564,FALSE
11,11/26/2010,69.9,2.735,NA,NA,NA,NA,NA,215.0614025,7.564,TRUE
11,12/3/2010,55.9,2.708,NA,NA,NA,NA,NA,214.9153531,7.564,FALSE
11,12/10/2010,53.33,2.843,NA,NA,NA,NA,NA,214.7693037,7.564,FALSE
11,12/17/2010,54.63,2.869,NA,NA,NA,NA,NA,214.704919,7.564,FALSE
11,12/24/2010,59.33,2.886,NA,NA,NA,NA,NA,214.7017828,7.564,FALSE
11,12/31/2010,55.03,2.943,NA,NA,NA,NA,NA,214.6986466,7.564,TRUE
12,2/5/2010,49.47,2.962,NA,NA,NA,NA,NA,126.4420645,13.975,FALSE
12,2/12/2010,47.87,2.946,NA,NA,NA,NA,NA,126.4962581,13.975,TRUE
12,2/19/2010,54.83,2.915,NA,NA,NA,NA,NA,126.5262857,13.975,FALSE
12,2/26/2010,50.23,2.825,NA,NA,NA,NA,NA,126.5522857,13.975,FALSE
12,3/5/2010,53.77,2.987,NA,NA,NA,NA,NA,126.5782857,13.975,FALSE
12,3/12/2010,50.11,2.925,NA,NA,NA,NA,NA,126.6042857,13.975,FALSE
12,3/19/2010,59.57,3.054,NA,NA,NA,NA,NA,126.6066452,13.975,FALSE
12,3/26/2010,60.06,3.083,NA,NA,NA,NA,NA,126.6050645,13.975,FALSE
12,4/2/2010,59.84,3.086,NA,NA,NA,NA,NA,126.6034839,14.099,FALSE
12,4/9/2010,59.25,3.09,NA,NA,NA,NA,NA,126.6019032,14.099,FALSE
12,4/16/2010,64.95,3.109,NA,NA,NA,NA,NA,126.5621,14.099,FALSE
12,4/23/2010,64.55,3.05,NA,NA,NA,NA,NA,126.4713333,14.099,FALSE
12,4/30/2010,67.38,3.105,NA,NA,NA,NA,NA,126.3805667,14.099,FALSE
12,5/7/2010,70.15,3.127,NA,NA,NA,NA,NA,126.2898,14.099,FALSE
12,5/14/2010,68.44,3.145,NA,NA,NA,NA,NA,126.2085484,14.099,FALSE
12,5/21/2010,76.2,3.12,NA,NA,NA,NA,NA,126.1843871,14.099,FALSE
12,5/28/2010,67.84,3.058,NA,NA,NA,NA,NA,126.1602258,14.099,FALSE
12,6/4/2010,81.39,2.941,NA,NA,NA,NA,NA,126.1360645,14.099,FALSE
12,6/11/2010,90.84,2.949,NA,NA,NA,NA,NA,126.1119032,14.099,FALSE
12,6/18/2010,81.06,3.043,NA,NA,NA,NA,NA,126.114,14.099,FALSE
12,6/25/2010,87.27,3.084,NA,NA,NA,NA,NA,126.1266,14.099,FALSE
12,7/2/2010,91.98,3.105,NA,NA,NA,NA,NA,126.1392,14.18,FALSE
12,7/9/2010,90.37,3.1,NA,NA,NA,NA,NA,126.1518,14.18,FALSE
12,7/16/2010,97.18,3.094,NA,NA,NA,NA,NA,126.1498065,14.18,FALSE
12,7/23/2010,99.22,3.112,NA,NA,NA,NA,NA,126.1283548,14.18,FALSE
12,7/30/2010,96.31,3.017,NA,NA,NA,NA,NA,126.1069032,14.18,FALSE
12,8/6/2010,92.95,3.123,NA,NA,NA,NA,NA,126.0854516,14.18,FALSE
12,8/13/2010,87.01,3.159,NA,NA,NA,NA,NA,126.064,14.18,FALSE
12,8/20/2010,92.81,3.041,NA,NA,NA,NA,NA,126.0766452,14.18,FALSE
12,8/27/2010,93.19,3.129,NA,NA,NA,NA,NA,126.0892903,14.18,FALSE
12,9/3/2010,83.12,3.087,NA,NA,NA,NA,NA,126.1019355,14.18,FALSE
12,9/10/2010,83.63,3.044,NA,NA,NA,NA,NA,126.1145806,14.18,TRUE
12,9/17/2010,82.45,3.028,NA,NA,NA,NA,NA,126.1454667,14.18,FALSE
12,9/24/2010,81.77,2.939,NA,NA,NA,NA,NA,126.1900333,14.18,FALSE
12,10/1/2010,85.2,3.001,NA,NA,NA,NA,NA,126.2346,14.313,FALSE
12,10/8/2010,71.82,3.013,NA,NA,NA,NA,NA,126.2791667,14.313,FALSE
12,10/15/2010,75,2.976,NA,NA,NA,NA,NA,126.3266774,14.313,FALSE
12,10/22/2010,68.85,3.014,NA,NA,NA,NA,NA,126.3815484,14.313,FALSE
12,10/29/2010,61.09,3.016,NA,NA,NA,NA,NA,126.4364194,14.313,FALSE
12,11/5/2010,65.49,3.129,NA,NA,NA,NA,NA,126.4912903,14.313,FALSE
12,11/12/2010,57.79,3.13,NA,NA,NA,NA,NA,126.5461613,14.313,FALSE
12,11/19/2010,58.18,3.161,NA,NA,NA,NA,NA,126.6072,14.313,FALSE
12,11/26/2010,47.66,3.162,NA,NA,NA,NA,NA,126.6692667,14.313,TRUE
12,12/3/2010,43.33,3.041,NA,NA,NA,NA,NA,126.7313333,14.313,FALSE
12,12/10/2010,50.01,3.203,NA,NA,NA,NA,NA,126.7934,14.313,FALSE
12,12/17/2010,52.77,3.236,NA,NA,NA,NA,NA,126.8794839,14.313,FALSE
12,12/24/2010,52.02,3.236,NA,NA,NA,NA,NA,126.9835806,14.313,FALSE
12,12/31/2010,45.64,3.148,NA,NA,NA,NA,NA,127.0876774,14.313,TRUE
13,2/5/2010,31.53,2.666,NA,NA,NA,NA,NA,126.4420645,8.316,FALSE
13,2/12/2010,33.16,2.671,NA,NA,NA,NA,NA,126.4962581,8.316,TRUE
13,2/19/2010,35.7,2.654,NA,NA,NA,NA,NA,126.5262857,8.316,FALSE
13,2/26/2010,29.98,2.667,NA,NA,NA,NA,NA,126.5522857,8.316,FALSE
13,3/5/2010,40.65,2.681,NA,NA,NA,NA,NA,126.5782857,8.316,FALSE
13,3/12/2010,37.62,2.733,NA,NA,NA,NA,NA,126.6042857,8.316,FALSE
13,3/19/2010,42.49,2.782,NA,NA,NA,NA,NA,126.6066452,8.316,FALSE
13,3/26/2010,41.48,2.819,NA,NA,NA,NA,NA,126.6050645,8.316,FALSE
13,4/2/2010,42.15,2.842,NA,NA,NA,NA,NA,126.6034839,8.107,FALSE
13,4/9/2010,38.97,2.877,NA,NA,NA,NA,NA,126.6019032,8.107,FALSE
13,4/16/2010,50.39,2.915,NA,NA,NA,NA,NA,126.5621,8.107,FALSE
13,4/23/2010,55.66,2.936,NA,NA,NA,NA,NA,126.4713333,8.107,FALSE
13,4/30/2010,48.33,2.941,NA,NA,NA,NA,NA,126.3805667,8.107,FALSE
13,5/7/2010,44.42,2.948,NA,NA,NA,NA,NA,126.2898,8.107,FALSE
13,5/14/2010,50.15,2.962,NA,NA,NA,NA,NA,126.2085484,8.107,FALSE
13,5/21/2010,57.71,2.95,NA,NA,NA,NA,NA,126.1843871,8.107,FALSE
